Customer_ID,Competitor_Price,Price_Difference
257,46799.501629315666,1400.498370684334
258,46687.88461188764,1412.115388112361
259,46103.892282090266,1396.1077179097338
260,47376.208550280484,1423.791449719516
261,21580.811274550542,19.188725449457706
262,21384.019159472304,15.980840527696273
263,21287.497938094064,12.502061905935989
264,21392.85200161731,7.147998382690275
265,21618.298969485622,-1018.2989694856224
266,21497.86704169157,2.1329583084298065
267,47295.184071545926,1404.8159284540743
268,47297.57121294784,1402.4287870521584
269,46500.81023211489,1399.1897678851092
270,21887.875960179354,12.12403982064643
271,46990.491738017634,1409.508261982366
272,20701.051455597975,-1.0514555979752913
273,46117.292958961625,1382.7070410383749
274,46806.20487550461,1393.7951244953874
275,21111.627112237893,-11.627112237893016
276,47081.31642186419,1418.6835781358095
277,21394.497630718495,5.502369281504798
278,46412.220267723846,1387.7797322761544
279,46888.844226489105,1411.1557735108945
280,22262.659697852807,-1062.6596978528069
281,46614.368594704,1385.6314052960006
282,21177.907240937755,22.092759062245023
283,49835.00858922501,-935.0085892250136
284,47184.835606730914,1415.1643932690858
285,46597.947285858514,1402.052714141486
286,20902.204698471087,-2.2046984710868855
287,46584.203867261946,1415.7961327380544
288,21195.656870053663,4.343129946337285
289,20888.903173857223,11.09682614277699
290,46692.737439918885,1407.2625600811152
291,49348.329309284156,-948.3293092841559
292,46914.09239662372,1385.907603376283
293,46880.93703362096,1419.0629663790387
294,20597.71447800113,2.2855219988705358
295,46600.80399959395,1399.196000406053
296,21401.27607466098,-1.2760746609783382
297,46693.47772840617,1406.522271593829
298,46621.15602726521,1378.8439727347868
299,21388.67991983011,11.320080169891298
300,46606.24297820619,1393.7570217938119
301,20395.481908807345,4.518091192654538
302,46994.91258118525,1405.08741881475
303,21746.926571708354,-1046.9265717083545
304,46491.512508282176,1408.487491717824
305,47469.521099263126,1430.4789007368745
306,46982.72148890071,1417.2785110992918
307,46989.792280949834,1410.207719050166
308,46688.94299107163,1411.057008928372
309,46711.608603369175,1388.3913966308246
310,49155.15087845108,-955.1508784510806
311,46976.107393047394,1423.892606952606
312,46004.423395645026,1395.5766043549738
313,21286.276275928492,13.723724071507604
314,47281.74496911591,1418.2550308840873
315,46401.186037592066,1398.813962407934
316,46806.7616697371,1393.2383302629023
317,49243.955667774506,-943.9556677745059
318,21225.304033166285,-25.30403316628508
319,21579.926991015807,20.07300898419271
320,20885.55915411256,14.440845887438627
321,21087.856400260185,12.143599739814817
322,20682.63822281182,17.361777188179985
323,22054.991081461645,-1054.991081461645
324,46990.49900824723,1409.5009917527714
325,20687.383887097716,12.61611290228393
326,21197.738162191563,2.2618378084371216
327,46391.34952174022,1408.6504782597767
328,21101.305348359547,-1.3053483595467696
329,46117.50398851991,1382.4960114800924
330,46893.42962655855,1406.5703734414492
331,47174.386007372545,1425.6139926274554
332,49368.59106099077,-968.5910609907733
333,21086.4906645236,13.509335476399428
334,46293.811552881714,1406.1884471182857
335,46311.430988159234,1388.5690118407656
336,47483.87149445741,1416.1285055425906
337,49359.829116345536,-959.829116345536
338,46989.14993314566,1410.850066854342
339,46401.79755674259,1398.2024432574108
340,22468.341036306017,-1068.3410363060175
341,46586.36256741934,1413.637432580661
342,46786.02610350602,1413.9738964939825
343,50976.351933379476,-3076.3519333794757
344,21098.2110370716,1.7889629283999966
345,20982.377301497047,17.622698502953426
346,20893.94354962916,6.056450370841048
347,21179.52009464788,20.479905352120113
348,21091.13094026576,8.869059734239272
349,46279.3710068099,1420.6289931900974
350,47583.65161719045,1416.3483828095486
351,20901.24929010359,-1.2492901035911927
352,47094.42245375235,1405.5775462476522
353,46785.70413956675,1414.2958604332525
354,21391.7441303516,8.25586964840113
355,46782.50520131104,1417.4947986889601
356,46910.61889526557,1389.381104734428
357,46797.45112743142,1402.548872568579
358,46403.170709029764,1396.829290970236
359,21589.873686843635,10.126313156364631
360,47286.18875076368,1413.8112492363216
361,21590.136307596425,9.863692403574532
362,22168.545830227795,-1068.5458302277948
363,20497.67403800425,2.3259619957498217
364,46388.52293204184,1411.4770679581634
365,46776.04263954726,1423.9573604527395
366,48367.86501426732,1432.1349857326786
367,20877.980964318333,22.019035681667447
368,21893.312281724866,6.687718275134102
369,21595.589916592988,4.41008340701228
370,21192.57688612305,7.423113876950083
371,51307.19369183865,-3107.193691838649
372,47187.77756666002,1412.222433339979
373,47273.26089516679,1426.7391048332065
374,21387.93559595713,12.064404042870592
375,21399.988160923258,0.011839076742035104
376,46899.482366741344,1400.5176332586561
377,22475.755925677768,-1075.7559256777677
378,46511.93301354992,1388.0669864500815
379,21381.899317204297,18.100682795702596
380,47278.57649547573,1421.4235045242676
381,21593.937918911557,6.0620810884429375
382,21179.96897335054,20.031026649459818
383,21079.588828399952,20.411171600047965
384,46985.05115214517,1414.94884785483
385,21284.82619770437,15.173802295630594
386,21094.562027522676,5.437972477324365
387,21297.89331684087,2.1066831591306254
388,21582.214200140443,17.7857998595573
389,21098.375959461762,1.6240405382377503
390,22287.29060490206,12.709395097939705
391,21003.63274807378,-3.6327480737782025
392,46905.51130142844,1394.4886985715566
393,21224.517801665446,-24.517801665446314
394,21479.696976296575,20.303023703425424
395,21389.88846624569,10.111533754308766
396,22588.47818759026,-1088.478187590259
397,20893.14610222492,6.853897775079531
398,21190.046838119888,9.95316188011202
399,22365.15050789739,-1065.1505078973896
400,21679.692550530763,20.307449469237326
401,21298.797386985814,1.202613014185772
402,47472.511570117254,1427.4884298827455
403,21306.852970701126,-6.8529707011257415
404,21084.840162213673,15.159837786326534
405,21198.238828448797,1.761171551203006
406,20894.60568182122,5.39431817877994
407,46400.68474432633,1399.3152556736677
408,46425.28181638988,1374.7181836101227
409,21412.51508408442,-12.515084084421687
410,47296.01887768589,1403.9811223141078
411,22371.5967904146,-1071.5967904145982
412,47273.835580548286,1426.164419451714
413,47165.11068233018,1434.8893176698184
414,47296.693431120904,1403.3065688790957
415,20902.048453668634,-2.0484536686344654
416,21199.87772149456,0.12227850544149987
417,46610.51366959434,1389.4863304056635
418,21393.97775569571,6.022244304291235
419,21694.744023179614,5.255976820386422
420,22482.13081255958,-1082.1308125595788
421,46710.1417318815,1389.8582681184998
422,46804.47587757201,1395.524122427989
423,46984.02465622818,1415.9753437718173
424,21184.332438623474,15.667561376525555
425,20581.58690620545,18.41309379454833
426,21192.09551059769,7.904489402309991
427,21296.81855051312,3.18144948688132
428,46886.66087037177,1413.339129628228
429,46986.61600834609,1413.3839916539073
430,21489.432177131617,10.567822868382791
431,21193.04570413323,6.954295866769826
432,47209.78931353083,1390.2106864691668
433,21090.982679930243,9.017320069757261
434,21104.690040908503,-4.690040908502851
435,21490.136042055583,9.863957944417052
436,21289.597886353167,10.402113646832731
437,46708.3601241593,1391.6398758407013
438,46896.6008806626,1403.3991193374022
439,21702.905039459434,-2.9050394594341924
440,46104.39912574023,1395.6008742597696
441,21889.964834373797,10.035165626202797
442,21090.918159836092,9.081840163908055
443,50843.73364172216,-3043.7336417221595
444,46896.93965375342,1403.0603462465806
445,20892.97976109407,7.020238905930455
446,47294.24718832559,1405.752811674407
447,21397.465529976253,2.534470023747417
448,20623.712034878714,-23.712034878713894
449,21276.512100654298,23.487899345702317
450,47580.51596094287,1419.4840390571335
451,46883.8872030351,1416.1127969649024
452,20702.338307101694,-2.3383071016942267
453,21291.77786029171,8.222139708290342
454,47280.64174671858,1419.358253281418
455,21189.72751685765,10.27248314235112
456,21282.35922839492,17.64077160508168
457,20698.18466319222,1.8153368077801133
458,21390.039417837837,9.96058216216261
459,21600.455912660716,-0.45591266071642167
460,46987.54422530144,1412.4557746985593
461,46988.70040206621,1411.2995979337866
462,46002.13005388001,1397.8699461199867
463,22268.491490524582,-1068.4914905245823
464,47070.57549996934,1429.4245000306619
465,22045.007376086556,-1045.0073760865562
466,47183.21901542182,1416.7809845781812
467,46583.89980245104,1416.1001975489635
468,21399.319743005475,0.6802569945248251
469,21290.2963727908,9.703627209200931
470,22808.206443058694,-1108.2064430586943
471,21177.61981221221,22.3801877877886
472,21299.08648558101,0.9135144189895072
473,46506.842568761975,1393.1574312380253
474,21102.62913637088,-2.6291363708805875
475,20689.735302825997,10.264697174003231
476,46701.18509119644,1398.814908803557
477,49447.711967344454,-947.711967344454
478,46283.69862450544,1416.3013754945569
479,46573.275244965305,1426.7247550346947
480,47491.14942900793,1408.8505709920719
481,21577.65862478305,22.341375216950837
482,46795.85815283648,1404.1418471635188
483,49817.62610378665,-917.6261037866498
484,46878.16474354735,1421.8352564526504
485,22276.47522151773,-1076.4752215177286
486,48165.58313727239,-965.5831372723915
487,21486.391362159287,13.608637840712618
488,46219.013291516916,1380.986708483084
489,21086.807030617416,13.192969382584124
490,46786.767734722904,1413.2322652770963
491,46997.70723245223,1402.2927675477695
492,22155.837110805787,-1055.8371108057872
493,46804.08257200503,1395.917427994973
494,47001.770639634975,1398.229360365025
495,46976.70292279973,1423.2970772002736
496,47190.923973446894,1409.0760265531062
497,47280.38098223858,1419.619017761419
498,46988.90053231482,1411.099467685177
499,21192.81340826409,7.186591735910042
500,46306.196819112374,1393.8031808876258
501,49093.33576224143,-993.3357622414333
502,21299.92931582675,0.0706841732499015
503,46406.894778699745,1393.105221300255
504,48849.91553606422,-949.915536064218
505,47169.00942744521,1430.990572554787
506,20982.197046195015,17.80295380498501
507,49049.44297852921,-949.4429785292086
508,21482.27240463178,17.727595368218317
509,46789.459031435676,1410.5409685643244
510,20592.375477891066,7.624522108933888
511,21385.227859387163,14.772140612836665
512,22508.94497168179,-1108.9449716817908
513,47307.37282076536,1392.6271792346379
514,22271.060853370112,-1071.0608533701125
515,46094.462433904846,1405.537566095154
516,46613.937344154016,1386.0626558459844
517,21983.870827526276,16.129172473723884
518,47183.41161419077,1416.5883858092275
519,21391.052216660024,8.947783339976013
520,51697.07610662301,-3097.0761066230116
521,46387.827137382395,1412.1728626176046
522,47198.47207571888,1401.527924281123
523,21099.200767874612,0.799232125387789
524,21989.79539803652,10.204601963479945
525,47194.10654456876,1405.8934554312436
526,22085.458669360774,14.541330639225635
527,20998.798165545413,1.2018344545867876
528,21591.02512561296,8.974874387040472
529,47383.1295671409,1416.8704328590975
530,47167.06653657345,1432.933463426547
531,49529.60070921788,-929.600709217877
532,47005.70853663802,1394.2914633619803
533,20692.584678875457,7.41532112454297
534,46697.88536479404,1402.1146352059586
535,46709.56210804464,1390.4378919553565
536,46611.09351773797,1388.9064822620276
537,21590.515303300293,9.484696699706546
538,21293.348002518287,6.651997481712897
539,50552.23315553265,-3052.2331555326527
540,46491.05017911667,1408.949820883332
541,22727.01635045249,-1127.0163504524899
542,21288.620704446366,11.37929555363371
543,46995.481903900116,1404.5180960998841
544,46684.87323097346,1415.1267690265377
545,46778.55746777803,1421.4425322219686
546,47404.81228760742,1395.1877123925806
547,46396.80662402491,1403.19337597509
548,22614.27865998136,-1114.278659981359
549,46983.57151304939,1416.4284869506082
550,46586.62682105822,1413.3731789417798
551,21290.67604027079,9.323959729208582
552,46216.91216208005,1383.0878379199494
553,47290.915345336965,1409.0846546630346
554,46032.120984121626,1367.879015878374
555,21496.30794083442,3.692059165579849
556,21122.852875373635,-22.85287537363547
557,47391.83410087577,1408.1658991242293
558,21093.870565806916,6.1294341930843075
559,47078.395634207634,1421.6043657923656
560,21389.195207457564,10.80479254243619
561,46800.14058974332,1399.8594102566785
562,47269.9995453693,1430.0004546307027
563,46720.25737767478,1379.7426223252187
564,46888.03765990263,1411.9623400973724
565,46815.148580221205,1384.8514197787954
566,46318.52184053117,1381.478159468832
567,21490.02321167797,9.976788322030188
568,46604.46019129557,1395.5398087044305
569,46789.72731072024,1410.2726892797582
570,47167.29695150233,1432.7030484976713
571,46290.365935629845,1409.634064370155
572,21190.057644233188,9.942355766812398
573,47000.23823147615,1399.761768523851
574,21491.111148805772,8.888851194227755
575,21694.168090510364,5.831909489636018
576,46664.896518310634,1435.1034816893662
577,46495.32900551523,1404.670994484768
578,21696.820630067497,3.1793699325025955
579,46878.44817932281,1421.5518206771885
580,21086.80483556016,13.195164439839573
581,46612.89474694455,1387.1052530554516
582,46876.00292273183,1423.99707726817
583,46604.02864621289,1395.9713537871066
584,20890.69091361695,9.30908638305118
585,47280.19686273539,1419.8031372646074
586,46982.87051384318,1417.1294861568167
587,46779.11456598887,1420.8854340111284
588,46996.08506575269,1403.9149342473102
589,20899.559696323653,0.4403036763469572
590,46792.95374015152,1407.046259848481
591,21979.37766600598,20.622333994018845
592,46883.86401111172,1416.1359888882798
593,22084.796235243994,15.203764756006422
594,46887.84278810091,1412.157211899088
595,51607.53893560049,-3107.538935600489
596,51600.41512864092,-3100.415128640918
597,21385.873872293116,14.12612770688429
598,21565.10697889645,34.89302110355129
599,20890.716968158296,9.283031841703632
600,47190.70660198433,1409.2933980156668
601,21587.86634492388,12.133655076118885
602,21228.043213281897,-28.043213281896897
603,46512.04137553005,1387.958624469953
604,21083.716755610127,16.28324438987329
605,46098.51788513831,1401.4821148616902
606,46693.881907736155,1406.118092263845
607,20999.45860716294,0.5413928370617214
608,20708.60300646487,-8.603006464869395
609,21088.881528701753,11.118471298246732
610,20693.815058160835,6.184941839164821
611,46797.22884712436,1402.7711528756408
612,20586.538814958552,13.461185041447607
613,20600.53316808883,-0.5331680888302799
614,21387.801886211742,12.198113788257615
615,21579.152435677694,20.847564322306425
616,21085.421940819335,14.57805918066515
617,20997.23026351703,2.769736482969165
618,46981.051967413536,1418.9480325864643
619,47003.32203899051,1396.677961009489
620,47090.212644584666,1409.7873554153339
621,46989.08860460503,1410.911395394971
622,21295.128471527736,4.87152847226389
623,47554.194491856106,1445.8055081438943
624,46718.06999959929,1381.930000400709
625,21600.218890090357,-0.2188900903565809
626,21730.631315140017,-1030.6313151400173
627,46409.54381550939,1390.456184490613
628,20787.72521039195,12.274789608050924
629,47364.77379230054,1435.2262076994593
630,21078.049402224944,21.95059777505594
631,21733.013955790644,-1033.013955790644
632,20597.391861451455,2.6081385485449573
633,21285.570279712567,14.429720287433156
634,46676.798385800525,1423.2016141994754
635,47194.627321931395,1405.3726780686047
636,49456.526571595496,-956.5265715954956
637,47283.408463862856,1416.5915361371444
638,21491.721909213884,8.278090786116081
639,21788.510975003523,11.489024996477383
640,46516.9282539897,1383.071746010297
641,22804.28792218191,-1104.2879221819094
642,20992.933832699764,7.066167300235975
643,20989.35987068703,10.640129312971112
644,46506.754391569964,1393.2456084300356
645,21588.061443671988,11.938556328012055
646,49432.401087899074,-932.4010878990739
647,46783.742466970674,1416.2575330293257
648,46609.3472145844,1390.652785415601
649,47274.94544561433,1425.0545543856715
650,47503.93342017625,1396.0665798237533
651,21095.76714547929,504.2328545207092
652,21396.716384096453,3.283615903546888
653,49428.36212797159,-928.362127971588
654,46403.59927507399,1396.4007249260103
655,21194.912920504907,5.087079495093349
656,50996.341198268,-3096.3411982679972
657,20996.478223575108,3.5217764248918684
658,21189.13666573537,10.863334264631703
659,46507.20957369565,1392.7904263043529
660,47074.62076897605,1425.3792310239514
661,50666.724929568685,-3066.724929568685
662,48857.218723584236,-957.2187235842357
663,21611.482880842686,-11.482880842686427
664,49601.886599995174,-1001.886599995174
665,47199.793678238086,1400.2063217619143
666,21202.42306675779,-2.423066757790366
667,46298.44527326462,1401.5547267353832
668,46602.25507106996,1397.744928930042
669,47761.05862189582,1438.9413781041803
670,46593.08824695561,1406.911753044391
671,20592.312768306052,7.687231693947979
672,46793.02168830406,1406.978311695937
673,46715.33985854623,1384.6601414537727
674,22271.21036147909,-1071.2103614790904
675,21502.675700151292,-2.6757001512924035
676,46901.347631450044,1398.652368549956
677,21495.40750062145,4.592499378548382
678,21402.5219779624,-2.5219779623985232
679,21396.597407943966,3.4025920560343366
680,20796.42098469382,3.579015306178917
681,46490.82683454322,1409.1731654567775
682,48840.805755167356,-940.8057551673555
683,46409.73751895962,1390.2624810403795
684,46409.77491225624,1390.2250877437618
685,20998.02684876897,1.9731512310318067
686,20797.796226547856,2.2037734521436505
687,46698.25167399263,1401.7483260073714
688,20895.857998143438,4.142001856562274
689,20991.2849140776,8.71508592239843
690,46675.50995333605,1424.490046663952
691,47284.147792510325,1415.8522074896755
692,46712.32962354671,1387.6703764532867
693,46506.85080327607,1393.1491967239272
694,20985.154568810034,14.845431189965893
695,21296.63404047081,3.3659595291901496
696,47200.381418792014,1399.6185812079857
697,50973.918064547244,-3073.9180645472443
698,22268.274185556314,-1068.2741855563145
699,21096.384071340646,3.6159286593538127
700,47185.584388558054,1414.4156114419457
701,21686.733895140882,13.266104859118059
702,21288.456179759258,11.543820240742207
703,46002.937591518115,1397.0624084818846
704,47376.50935798527,1423.4906420147308
705,46408.382161513415,1391.6178384865852
706,46879.8750796809,1420.1249203190964
707,21076.33704920281,23.662950797188387
708,46497.12257718442,1402.8774228155817
709,48990.93070142964,-990.9307014296428
710,21004.893391095127,-4.893391095127299
711,21197.45875194786,2.5412480521408725
712,47096.77612171918,1403.22387828082
713,49454.3861794809,-954.3861794808981
714,47084.46300320157,1415.5369967984298
715,21703.032818649077,-3.032818649076944
716,20791.848784684204,8.151215315796435
717,23234.778019359772,-1134.7780193597719
718,21491.435411559785,8.56458844021472
719,21289.9181714188,10.081828581198351
720,21586.45031052733,13.549689472671162
721,20892.914808265366,7.085191734633554
722,21090.295498321168,9.704501678832457
723,20891.226559906612,8.773440093387762
724,20998.382758427,1.6172415729997738
725,46516.39066986715,1383.609330132851
726,21092.787315040237,7.212684959762555
727,48879.62268610184,-979.6226861018367
728,20391.860073870877,8.139926129122614
729,21497.971027194282,2.0289728057177854
730,47689.576507863356,1410.4234921366442
731,47294.67306108995,1405.3269389100533
732,47195.24219796541,1404.75780203459
733,20999.911691718644,0.08830828135614865
734,49372.28373048325,-972.2837304832501
735,21185.468622239485,14.53137776051517
736,21292.549839064275,7.450160935724853
737,47086.98626152928,1413.0137384707195
738,46508.149964186596,1391.8500358134042
739,21401.361640329374,-1.3616403293744952
740,21077.14851824269,22.851481757308648
741,22499.569413144352,-1099.5694131443524
742,20645.385644314345,-45.38564431434497
743,21782.02581490998,17.97418509002091
744,21192.84430795339,7.155692046610056
745,51412.71792256562,-3112.717922565622
746,21782.543156031894,17.456843968106114
747,47072.37878167539,1427.6212183246098
748,21088.554537470256,11.445462529743963
749,21200.00744341679,-0.00744341679092031
